iter	Logloss
2592	0.07180229078
2593	0.07175335532
2594	0.07172600118
2595	0.07166171223
2596	0.07162705195
2597	0.07159828971
2598	0.07155519535
2599	0.07153837853
2600	0.07150211789
2601	0.07147715757
2602	0.07144806438
2603	0.0714114395
2604	0.07137965725
2605	0.07136166301
2606	0.07132698032
2607	0.07129441273
2608	0.0712593175
2609	0.07122835448
2610	0.07118784595
2611	0.07115553301
2612	0.0711327836
2613	0.07109618774
2614	0.07106276278
2615	0.07103933036
2616	0.07101167481
2617	0.07098040017
2618	0.07094180965
2619	0.07091378809
2620	0.07088580188
2621	0.07084584261
2622	0.07081570532
2623	0.07079302069
2624	0.07076646449
2625	0.07070681234
2626	0.07067241203
2627	0.07064761496
2628	0.07061869644
2629	0.07058575529
2630	0.07054127493
2631	0.07050311955
2632	0.07047403275
2633	0.07042849668
2634	0.07040073066
2635	0.07037415897
2636	0.0703327411
2637	0.07028204221
2638	0.07026189563
2639	0.07025002854
2640	0.0702146803
2641	0.07017277595
2642	0.07014051344
2643	0.07011104635
2644	0.07008794574
2645	0.07005321675
2646	0.0700286261
2647	0.06999984127
2648	0.06995953794
2649	0.06992945772
2650	0.06989537121
2651	0.06987328191
2652	0.06984254945
2653	0.06982287179
2654	0.06978535997
2655	0.06975916731
2656	0.06973281314
2657	0.06969780634
2658	0.06966169368
2659	0.06963778851
2660	0.06960954905
2661	0.06958225574
2662	0.06954478682
2663	0.06951897944
2664	0.06949053624
2665	0.06946544984
2666	0.06942644468
2667	0.06940030453
2668	0.06936508409
2669	0.06932355059
2670	0.06930481322
2671	0.06926377953
2672	0.06923103267
2673	0.0691987977
2674	0.06916339183
2675	0.06911480021
2676	0.06908402585
2677	0.06905084682
2678	0.06900018911
2679	0.06896711865
2680	0.06893785071
2681	0.06890507972
2682	0.0688713111
2683	0.06884084483
2684	0.06880407448
2685	0.0687758974
2686	0.06873801021
2687	0.06871037014
2688	0.06868303707
2689	0.06866158949
2690	0.0686265452
2691	0.0685880601
2692	0.06855660343
2693	0.06852457866
2694	0.06849528313
2695	0.06847071593
2696	0.06843519898
2697	0.06840729559
2698	0.0683928772
2699	0.06836354111
2700	0.06834224143
2701	0.06830143667
2702	0.06826592396
2703	0.06824382244
2704	0.06820494637
2705	0.06817488237
2706	0.06814642113
2707	0.06812520508
2708	0.0680938914
2709	0.068073146
2710	0.0680483511
2711	0.06801408101
2712	0.06799049847
2713	0.06795194257
2714	0.06792266097
2715	0.06789186221
2716	0.06786322539
2717	0.06781859436
2718	0.06775916921
2719	0.06773520982
2720	0.06769470503
2721	0.06765335049
2722	0.06763124898
2723	0.06760755029
2724	0.06758610454
2725	0.06754417427
2726	0.06751502483
2727	0.06748531461
2728	0.06745635518
2729	0.06743318314
2730	0.06740267514
2731	0.06736183375
2732	0.06733459146
2733	0.06731589096
2734	0.06727583391
2735	0.06722844881
2736	0.06719434789
2737	0.06716602067
2738	0.06713222105
2739	0.06709299141
2740	0.06706351506
2741	0.06701708468
2742	0.06698115355
2743	0.06694940356
2744	0.06692463778
2745	0.06689798183
2746	0.06685908173
2747	0.06682745289
2748	0.06680861232
2749	0.06677328779
2750	0.06674671042
2751	0.06672389808
2752	0.06666779963
2753	0.06664070219
2754	0.0666049377
2755	0.06657218884
2756	0.06654405438
2757	0.06652719157
2758	0.06650194986
2759	0.06644988138
2760	0.06641604997
2761	0.06638741328
2762	0.06634255298
2763	0.06631919706
2764	0.06629344068
2765	0.06625318241
2766	0.06620058103
2767	0.06616898711
2768	0.06613813087
2769	0.06610324363
2770	0.06607284275
2771	0.06603777571
2772	0.06601969099
2773	0.06599020663
2774	0.06594367937
2775	0.06591465437
2776	0.06589116334
2777	0.0658707043
2778	0.06584413353
2779	0.06580631226
2780	0.06578494829
2781	0.06576760844
2782	0.06573260436
2783	0.06570592338
2784	0.0656667721
2785	0.06565101119
2786	0.06561701629
2787	0.06558262993
2788	0.06556413401
2789	0.06552034907
2790	0.06549527931
2791	0.06546669893
2792	0.06543951034
2793	0.0654192882
2794	0.06538766481
2795	0.06536321869
2796	0.06533966684
2797	0.06531051313
2798	0.06527996579
2799	0.0652414549
2800	0.06520562526
2801	0.06518567777
2802	0.06516736325
2803	0.0651115951
2804	0.06508252094
2805	0.06506200534
2806	0.06502885276
2807	0.06499104303
2808	0.06494821266
2809	0.06491163209
2810	0.06487973176
2811	0.06485387035
2812	0.06482988058
2813	0.06480810335
2814	0.06478575766
2815	0.06476194274
2816	0.06472881912
2817	0.06470128331
2818	0.06467107174
2819	0.06465122896
2820	0.06461556816
2821	0.06459204281
2822	0.06456876404
2823	0.064545698
2824	0.06451357194
2825	0.06448890755
2826	0.06445058995
2827	0.06442462359
2828	0.06439348782
2829	0.06436603198
2830	0.06434319616
2831	0.0643132615
2832	0.06429525946
2833	0.06426886614
2834	0.06423442861
2835	0.06420562864
2836	0.06419142232
2837	0.06416565626
2838	0.0641406453
2839	0.06412383758
2840	0.06411023891
2841	0.06407728639
2842	0.06404579845
2843	0.06401685957
2844	0.06398757931
2845	0.06396406617
2846	0.06392834269
2847	0.0638908586
2848	0.06385710818
2849	0.06383377559
2850	0.06380609866
2851	0.06377880733
2852	0.06376181202
2853	0.06372908662
2854	0.06370614437
2855	0.06367708467
2856	0.06364493194
2857	0.06362000091
2858	0.06358812424
2859	0.06355163665
2860	0.06352164498
2861	0.06349865962
2862	0.06346798973
2863	0.06343754069
2864	0.06341246005
2865	0.06338243953
2866	0.0633445018
2867	0.06331938678
2868	0.06329500046
2869	0.06327233556
2870	0.06324340618
2871	0.06320609647
2872	0.06318272182
2873	0.06315989826
2874	0.06312794091
2875	0.06308834015
2876	0.06305032479
2877	0.06302118486
2878	0.06299922549
2879	0.06297397206
2880	0.06295800598
2881	0.0629308169
2882	0.06289499985
2883	0.06286322913
2884	0.06283812711
2885	0.06280427643
2886	0.06276859651
2887	0.06273163507
2888	0.06271178533
2889	0.06269763248
2890	0.06267660625
2891	0.06264872636
2892	0.06262887594
2893	0.06260321493
2894	0.06257655944
2895	0.06254618031
2896	0.0625235999
2897	0.06250209508
2898	0.0624809847
2899	0.06245585414
2900	0.06242439882
2901	0.06239694217
2902	0.06237749481
2903	0.06235126668
2904	0.0623259067
2905	0.06230808768
2906	0.06227705705
2907	0.06225490241
2908	0.0622323429
2909	0.06219426952
2910	0.06217099341
2911	0.06214523641
2912	0.06211835712
2913	0.06209770701
2914	0.06207428208
2915	0.06205374281
2916	0.06203026015
2917	0.06199564173
2918	0.0619541155
2919	0.06192146225
2920	0.0618954825
2921	0.06187438415
2922	0.06184365726
2923	0.06181264414
2924	0.06178897645
2925	0.06175400716
2926	0.06172377808
2927	0.0617090805
2928	0.06167775786
2929	0.06165600138
2930	0.06163115591
2931	0.06160995749
2932	0.06158831436
2933	0.0615608031
2934	0.06154209208
2935	0.06152429349
2936	0.06149611522
2937	0.06145835433
2938	0.06143035759
2939	0.06139961501
2940	0.06137754295
2941	0.06135404391
2942	0.06133628524
2943	0.06131720599
2944	0.0612867197
2945	0.06126488568
2946	0.06124046076
2947	0.06122004731
2948	0.06119769674
2949	0.06117274786
2950	0.06114288956
2951	0.06111451271
2952	0.06107870586
2953	0.0610501971
2954	0.061029182
2955	0.0610093568
2956	0.06098839508
2957	0.06096514305
2958	0.06094285674
2959	0.06091564002
2960	0.06088271102
2961	0.0608584664
2962	0.06082535707
2963	0.06080182698
2964	0.0607823975
2965	0.0607557212
2966	0.0607345357
2967	0.06070429804
2968	0.06068656474
2969	0.06063775532
2970	0.06061288505
2971	0.06058360871
2972	0.06055945252
2973	0.06051221245
2974	0.06048104352
2975	0.0604612108
2976	0.06043079942
2977	0.06039210024
2978	0.06037758861
2979	0.06035620524
2980	0.06033289919
2981	0.06029963023
2982	0.06025162011
2983	0.06023607093
2984	0.06021015771
2985	0.06019262562
2986	0.0601571393
2987	0.06013562436
2988	0.06012364959
2989	0.06010494894
2990	0.06006503978
2991	0.060040704
2992	0.06001504659
2993	0.05999798848
2994	0.05997340588
2995	0.05994885795
2996	0.05991694786
2997	0.05989516333
2998	0.05987730697
2999	0.05985033746
3000	0.05982934086
3001	0.0598002377
3002	0.05977614809
3003	0.05976205783
3004	0.05973138837
3005	0.05970682454
3006	0.05968612606
3007	0.05966911631
3008	0.0596410244
3009	0.05960602903
3010	0.0595842219
3011	0.0595595298
3012	0.05952831941
3013	0.05950657661
3014	0.05947337737
3015	0.05944122973
3016	0.0594099327
3017	0.05938568326
3018	0.0593579157
3019	0.05932568066
3020	0.05930123431
3021	0.05927384692
3022	0.05924477492
3023	0.05922004626
3024	0.05919537375
3025	0.05916920222
3026	0.05915891297
3027	0.05914093065
3028	0.05912066263
3029	0.05909543694
3030	0.05905197621
3031	0.05902107558
3032	0.05900063662
3033	0.05898161372
3034	0.05894924021
3035	0.05891950302
3036	0.05889474611
3037	0.05886920614
3038	0.0588389327
3039	0.05881518292
3040	0.05878895111
3041	0.05875911447
3042	0.05873652241
3043	0.05869945241
3044	0.05869124151
3045	0.05865744049
3046	0.05863199161
3047	0.05861104873
3048	0.05859240351
3049	0.05857983159
3050	0.05855755037
3051	0.05852660648
3052	0.05849768613
3053	0.05847745413
3054	0.05844591845
3055	0.05841350825
3056	0.0583983315
3057	0.05836359385
3058	0.05833266914
3059	0.0583145719
3060	0.05828163462
3061	0.05826735617
3062	0.05824705307
3063	0.05823334909
3064	0.05821059832
3065	0.05817934467
3066	0.05815952512
3067	0.05813480062
3068	0.05811388034
3069	0.0580855526
3070	0.05807030525
3071	0.05803944524
3072	0.0580040352
3073	0.05798344296
3074	0.05796354184
3075	0.05793963097
3076	0.05791709959
3077	0.05790096721
3078	0.05787520219
3079	0.05784841982
3080	0.05781972152
3081	0.05778428486
3082	0.05775912308
3083	0.05772831071
3084	0.05770837137
3085	0.05767430054
3086	0.05765591954
3087	0.0576331483
3088	0.05760654523
3089	0.05757942842
3090	0.05756032844
3091	0.0575285771
3092	0.0575068373
3093	0.05747378531
3094	0.05745316293
3095	0.05743215436
3096	0.05741577075
3097	0.05737641703
3098	0.05734595788
3099	0.05732279759
3100	0.05728668046
3101	0.05726120502
3102	0.05723204981
3103	0.05720941333
3104	0.05718705412
3105	0.05716021242
3106	0.0571249513
3107	0.05709599836
3108	0.05706460315
3109	0.05704635235
3110	0.05701282313
3111	0.05699433756
3112	0.05697716262
3113	0.05695088748
3114	0.05692631012
3115	0.05690256148
3116	0.05687726322
3117	0.05684971036
3118	0.05683093929
3119	0.0568090538
3120	0.05678197767
3121	0.05676654665
3122	0.05672492438
3123	0.05669813821
3124	0.05667122388
3125	0.05665992685
3126	0.05663255824
3127	0.05660708003
3128	0.05657954764
3129	0.05654848984
3130	0.05652114256
3131	0.05649410656
3132	0.05646939809
3133	0.05644075451
3134	0.0564094474
3135	0.05639104089
3136	0.05636999351
3137	0.05634529967
3138	0.05631036934
3139	0.0562879163
3140	0.0562492955
3141	0.05622394391
3142	0.05619836198
3143	0.05616600659
3144	0.05614857404
3145	0.0561206916
3146	0.05608395453
3147	0.05606385131
3148	0.05604434661
3149	0.05602074093
3150	0.05599898601
3151	0.05597065312
3152	0.05595457633
3153	0.05592400805
3154	0.05590281418
3155	0.05587688461
3156	0.05585127189
3157	0.05583622042
3158	0.05581083194
3159	0.05579457124
3160	0.05577956764
3161	0.0557627055
3162	0.05573017019
3163	0.05571213575
3164	0.05569321793
3165	0.05564916704
3166	0.05562024847
3167	0.05559910426
3168	0.05557048771
3169	0.05554634743
3170	0.05551241613
3171	0.05549575689
3172	0.05547292822
3173	0.05545361473
3174	0.05542158308
3175	0.05540652349
3176	0.0553848227
3177	0.05535645491
3178	0.05533588535
3179	0.0553090632
3180	0.05527497371
3181	0.05524394928
3182	0.05522363501
3183	0.05520898489
3184	0.05518652396
3185	0.05516679362
3186	0.05514309278
3187	0.05511973191
3188	0.05510487808
3189	0.05506978916
3190	0.05503876903
3191	0.05501456289
3192	0.05499437735
3193	0.05495793806
3194	0.0549317631
3195	0.05490844237
3196	0.05487779761
3197	0.05484999649
3198	0.0548281013
3199	0.05481029096
3200	0.05477727607
3201	0.05475699612
3202	0.0547303787
3203	0.05469847906
3204	0.05466849681
3205	0.054658928
3206	0.05463742784
3207	0.05460770019
3208	0.05458868688
3209	0.05454382597
3210	0.05452625344
3211	0.0544987177
3212	0.05448234781
3213	0.05446553375
3214	0.05444300572
3215	0.05441557015
3216	0.05439194114
3217	0.0543602321
3218	0.05432231929
3219	0.05429879424
3220	0.05428030123
3221	0.0542460045
3222	0.05422675621
3223	0.05419637422
3224	0.05417659581
3225	0.05415433076
3226	0.05412978108
3227	0.05410643166
3228	0.05409246813
3229	0.05407386108
3230	0.05405357586
3231	0.05402034513
3232	0.05398746426
3233	0.05396596762
3234	0.05395334221
3235	0.05393212684
3236	0.0539081892
3237	0.05388267567
3238	0.05386544728
3239	0.05384564466
3240	0.05382776707
3241	0.05380648089
3242	0.0537811895
3243	0.05376264952
3244	0.05373324639
3245	0.05371070197
3246	0.05369219123
3247	0.05366566894
3248	0.05364114157
3249	0.05362825325
3250	0.05361653342
3251	0.05358569224
3252	0.05355847358
3253	0.05353803457
3254	0.05352112452
3255	0.05350652145
3256	0.05348234901
3257	0.05346357946
3258	0.05344167091
3259	0.05341427636
3260	0.05339152724
3261	0.05335826927
3262	0.05332567601
3263	0.05330149748
3264	0.0532860941
3265	0.05326770827
3266	0.05323771692
3267	0.05321540419
3268	0.05319371973
3269	0.05315204258
3270	0.05310938517
3271	0.05307922564
3272	0.05306555737
3273	0.05304189256
3274	0.0530221781
3275	0.05300690144
3276	0.0529907831
3277	0.05297163896
3278	0.05295287325
3279	0.0529360579
3280	0.05290456724
3281	0.05288254155
3282	0.05286891802
3283	0.05284312396
3284	0.05282622774
3285	0.05281024811
3286	0.05279276726
3287	0.05276876652
3288	0.05274853145
3289	0.05272586307
3290	0.05271032475
3291	0.05269182183
3292	0.05267142341
3293	0.05265836406
3294	0.05263848708
3295	0.05261923902
3296	0.05259990194
3297	0.05257033147
3298	0.05253766421
3299	0.05251999578
3300	0.0525018061
3301	0.0524895093
3302	0.05246457762
3303	0.05245203302
3304	0.05243127958
3305	0.05240423781
3306	0.0523917193
3307	0.05237337337
3308	0.05234755752
3309	0.05232773796
3310	0.05230676276
3311	0.05228400328
3312	0.05225945071
3313	0.05223418116
3314	0.05222045776
3315	0.05220386303
3316	0.05218410662
3317	0.05216025836
3318	0.05214717292
3319	0.05212608922
3320	0.05210508537
3321	0.05208542042
3322	0.05205913061
3323	0.05203925723
3324	0.0520263269
3325	0.05200753179
3326	0.05197256003
3327	0.05195161053
3328	0.05193547553
3329	0.05191405646
3330	0.05188437642
3331	0.0518592863
3332	0.05183834034
3333	0.05180869573
3334	0.05179115105
3335	0.05176272626
3336	0.05174858818
3337	0.05172633834
3338	0.05170841964
3339	0.05168894036
3340	0.05167026372
3341	0.05164876365
3342	0.05163671365
3343	0.05159784594
3344	0.05157322354
3345	0.05155253498
3346	0.05153520016
3347	0.05151467983
3348	0.05149953949
3349	0.05147520871
3350	0.05146312054
3351	0.05144132167
3352	0.05140796711
3353	0.05138600971
3354	0.05136923465
3355	0.05135016598
3356	0.05132518817
3357	0.05131122621
3358	0.05128923949
3359	0.05126953291
3360	0.05125122003
3361	0.0512250437
3362	0.0511987995
3363	0.05117578918
3364	0.05115539478
3365	0.05112688326
3366	0.05110001054
3367	0.05107860873
3368	0.05105457048
3369	0.05103384231
3370	0.0509855137
3371	0.05096232505
3372	0.05094335184
3373	0.05092222519
3374	0.05089196315
3375	0.0508692901
3376	0.05084941057
3377	0.05082535099
3378	0.0508135614
3379	0.05079666621
3380	0.05077225643
3381	0.05074709667
3382	0.05072750047
3383	0.05070466402
3384	0.05068034601
3385	0.05066346551
3386	0.0506443344
3387	0.05062774041
3388	0.05059849083
3389	0.05057466678
3390	0.05054894916
3391	0.05053019299
3392	0.05051270966
3393	0.05049305393
3394	0.05047727909
3395	0.05045620119
3396	0.05043791734
3397	0.05041181903
3398	0.05039896449
3399	0.05037914369
3400	0.05035223605
3401	0.05033484159
3402	0.05031367823
3403	0.0502853217
3404	0.05025913689
3405	0.05022433567
3406	0.05020523986
3407	0.05018703336
3408	0.05016813184
3409	0.05014815031
3410	0.05012698017
3411	0.05010022763
3412	0.05007370894
3413	0.05004895874
3414	0.05003532873
3415	0.05001798454
3416	0.04998898384
3417	0.04996816113
3418	0.0499467122
3419	0.04992075854
3420	0.04990548015
3421	0.04988278957
3422	0.04986495388
3423	0.04984670198
3424	0.04983137448
3425	0.04981738743
3426	0.0497954946
3427	0.04978353983
3428	0.049762781
3429	0.04974655709
3430	0.04972170893
3431	0.04970333782
3432	0.04968412149
3433	0.04966093219
3434	0.04963249816
3435	0.04961511801
3436	0.04959686163
3437	0.04956106755
3438	0.04954606
3439	0.04952469981
3440	0.04950182882
3441	0.04948119644
3442	0.04946191766
3443	0.04942992298
3444	0.04940659453
3445	0.04939246066
3446	0.0493671431
3447	0.04935634974
3448	0.04933856079
3449	0.04932136074
3450	0.0493052288
3451	0.04928768643
3452	0.04926593249
3453	0.04924996962
3454	0.04922857371
3455	0.04919982462
3456	0.04918043971
3457	0.0491599949
3458	0.04914029551
3459	0.04911525676
3460	0.0491038995
3461	0.04908846129
3462	0.04906634784
3463	0.04904948609
3464	0.04903202672
3465	0.04901275425
3466	0.04899587316
3467	0.04897862276
3468	0.04895755836
3469	0.04893624176
3470	0.0489118259
3471	0.04888704721
3472	0.04886538753
3473	0.04884221965
3474	0.04882562804
3475	0.04880670653
3476	0.048781474
3477	0.04877020346
3478	0.04875336846
3479	0.04873194688
3480	0.04871273056
3481	0.04869846923
3482	0.04868559202
3483	0.04866410897
3484	0.04863644246
3485	0.0486074871
3486	0.04859478097
3487	0.04857302395
3488	0.04855560376
3489	0.04853715756
3490	0.04852231104
3491	0.04850443882
3492	0.04848320276
3493	0.04846218127
3494	0.04844363691
3495	0.04841555291
3496	0.04840059983
3497	0.04838224625
3498	0.04835745391
3499	0.04832924689
3500	0.04831510004
3501	0.04829255441
3502	0.04827467279
3503	0.04826001268
3504	0.04823402448
3505	0.0482122403
3506	0.04819327223
3507	0.04816992545
3508	0.04815741206
3509	0.04813515614
3510	0.04811529827
3511	0.04809090077
3512	0.04806247415
3513	0.04804878772
3514	0.04802821518
3515	0.04800891298
3516	0.04798557172
3517	0.047966484
3518	0.04795060436
3519	0.04793625653
3520	0.04791745081
3521	0.04789672633
3522	0.04787759123
3523	0.04786125451
3524	0.04783881353
3525	0.04782598653
3526	0.04780251063
3527	0.04778122815
3528	0.04775887138
3529	0.04774328528
3530	0.04773282731
3531	0.04771104235
3532	0.04769607104
3533	0.047670453
3534	0.04764661018
3535	0.04763348627
3536	0.04761834207
3537	0.04759781117
3538	0.04757402834
3539	0.04755319202
3540	0.04753751268
3541	0.04752573819
3542	0.04750148729
3543	0.04748938503
3544	0.04746647378
3545	0.04744952453
3546	0.04742936353
3547	0.04740958984
3548	0.04738627691
3549	0.04737153528
3550	0.04735586803
3551	0.04734071092
3552	0.04732857982
3553	0.04731545513
3554	0.04729452927
3555	0.04727568589
3556	0.04725206444
3557	0.04723529911
3558	0.04722112075
3559	0.04720828722
3560	0.0471809418
3561	0.04716019671
3562	0.04714254456
3563	0.04712065956
3564	0.04710102921
3565	0.04707846208
3566	0.0470572037
3567	0.04703453481
3568	0.04701782498
3569	0.04699303356
3570	0.04698128017
3571	0.04694718479
3572	0.04693269464
3573	0.04691380214
3574	0.04688865142
3575	0.04686509086
3576	0.046849466
3577	0.04683078117
3578	0.0468070854
3579	0.04679807928
3580	0.04678299181
3581	0.0467439781
3582	0.04673461418
3583	0.04671846193
3584	0.04670657091
3585	0.04669190236
3586	0.04667176248
3587	0.04665498989
3588	0.0466356438
3589	0.04661980188
3590	0.0465955037
3591	0.04658110709
3592	0.04656259196
3593	0.04654454729
3594	0.04652373429
3595	0.04650955858
3596	0.04648553459
3597	0.04646115921
3598	0.04642224689
3599	0.04640701334
3600	0.04638347499
3601	0.04635935251
3602	0.04634932046
3603	0.0463263852
3604	0.04630940857
3605	0.04628728958
3606	0.04627275789
3607	0.04625521678
3608	0.04623505807
3609	0.04621682808
3610	0.046195907
3611	0.04618342582
3612	0.04616532913
3613	0.04614058103
3614	0.04612333383
3615	0.04610398843
3616	0.04608487069
3617	0.04606598774
3618	0.04604620631
3619	0.04602769594
3620	0.04600980314
3621	0.04600292509
3622	0.04598523123
3623	0.04597035918
3624	0.04594903911
3625	0.04592934777
3626	0.04591033856
3627	0.0458922392
3628	0.04586909314
3629	0.0458478161
3630	0.04583220713
3631	0.04580833643
3632	0.04578921444
3633	0.04576941064
3634	0.04575433633
3635	0.04572970412
3636	0.04571602004
3637	0.04570043888
3638	0.04567200967
3639	0.04564378977
3640	0.04562262207
3641	0.0455999024
3642	0.04557952066
3643	0.04555405993
3644	0.0455303412
3645	0.04550760817
3646	0.04549220098
3647	0.04547266393
3648	0.04545340203
3649	0.04543740352
3650	0.04541417463
3651	0.04539522878
3652	0.04537408631
3653	0.04535779504
3654	0.04533666434
3655	0.04531421755
3656	0.04529708409
3657	0.04527792181
3658	0.04525662381
3659	0.04524490044
3660	0.04522797837
3661	0.04519721973
3662	0.04518143671
3663	0.04516279285
3664	0.04514020128
3665	0.04511512662
3666	0.04509442733
3667	0.04506721518
3668	0.04505185057
3669	0.04502999642
3670	0.04501045557
3671	0.04499494412
3672	0.04498017496
3673	0.04496232095
3674	0.04494429631
3675	0.04493226878
3676	0.04491874226
3677	0.04489918444
3678	0.04487903885
3679	0.0448562774
3680	0.04483938781
3681	0.04482363243
3682	0.04480391405
3683	0.04478429575
3684	0.04476311977
3685	0.04475268464
3686	0.04473549908
3687	0.04471998989
3688	0.04469374301
3689	0.04467179059
3690	0.04464666757
3691	0.04463124741
3692	0.04460883339
3693	0.04458966277
3694	0.04456991777
3695	0.0445435071
3696	0.04452962893
3697	0.04450736387
3698	0.04448804242
3699	0.04447362754
3700	0.04445431954
3701	0.04444227434
3702	0.04442746727
3703	0.04441535757
3704	0.04439073062
3705	0.0443704033
3706	0.04435460459
3707	0.04433297538
3708	0.04431130149
3709	0.04428916829
3710	0.0442654365
3711	0.0442484285
3712	0.04423788449
3713	0.04422156872
3714	0.0441949967
3715	0.04417187126
3716	0.04414633453
3717	0.04413527933
3718	0.04411010104
3719	0.04409154914
3720	0.04407549763
3721	0.0440582843
3722	0.04404020468
3723	0.04401621071
3724	0.04400494133
3725	0.04398415748
3726	0.04396485338
3727	0.04394435451
3728	0.04392742731
3729	0.04389592819
3730	0.0438816702
3731	0.04386733335
3732	0.04385484309
3733	0.04384237252
3734	0.04382515531
3735	0.04380620199
3736	0.04377947935
3737	0.04376090663
3738	0.04373672328
3739	0.04372341853
3740	0.04370643747
3741	0.04369189768
3742	0.04367534395
3743	0.04364946228
3744	0.04363307034
3745	0.04361280536
3746	0.04359630162
3747	0.04358497429
3748	0.04356543685
3749	0.04354833175
3750	0.04352877029
3751	0.0435125189
3752	0.04349822379
3753	0.04347910749
3754	0.04345967537
3755	0.04343401302
3756	0.04342047433
3757	0.04340003376
3758	0.04337705969
3759	0.04335040377
3760	0.04333747993
3761	0.04331372246
3762	0.04330141517
3763	0.04328747273
3764	0.04326771968
3765	0.0432454445
3766	0.04322802521
3767	0.04321479971
3768	0.04319725158
3769	0.04317844925
3770	0.04316115358
3771	0.04314636355
3772	0.04312692833
3773	0.04310907491
3774	0.04309136849
3775	0.04307944958
3776	0.04305534502
3777	0.04303766552
3778	0.04300447265
3779	0.0429837111
3780	0.04297876785
3781	0.04295699147
3782	0.04293616178
3783	0.04291346824
3784	0.04289485959
3785	0.04286901296
3786	0.042859575
3787	0.04284437716
3788	0.04281665453
3789	0.04280634615
3790	0.04279936788
3791	0.04278324876
3792	0.04276186028
3793	0.04274423857
3794	0.04272571196
3795	0.04270913676
3796	0.04269095311
3797	0.04267731182
3798	0.042663469
3799	0.04264029094
3800	0.04262044527
3801	0.04260687486
3802	0.04258913712
3803	0.04256993003
3804	0.04255603691
3805	0.04254040617
3806	0.04251783734
3807	0.04250828283
3808	0.04249107336
3809	0.04247589092
3810	0.04244830644
3811	0.04243912223
3812	0.04242449511
3813	0.0424074234
3814	0.04239173459
3815	0.04237915965
3816	0.04236021091
3817	0.04234396192
3818	0.04232526905
3819	0.04230553916
3820	0.04229264063
3821	0.04227449197
3822	0.04226430679
3823	0.04224735056
3824	0.0422302401
3825	0.0421999699
3826	0.04218255392
3827	0.04216385179
3828	0.04214746138
3829	0.04213269754
3830	0.04212194111
3831	0.04210533623
3832	0.0420832362
3833	0.04206543227
3834	0.04205248681
3835	0.04203411022
3836	0.04201171566
3837	0.04199538852
3838	0.04197729343
3839	0.04196348487
3840	0.04194578995
3841	0.0419345713
3842	0.04192474053
3843	0.04190578364
3844	0.04188994958
3845	0.04187572908
3846	0.0418620394
3847	0.04184588944
3848	0.04183356536
3849	0.04181927132
3850	0.04180581206
3851	0.04178788449
3852	0.04177147993
3853	0.0417516696
3854	0.04172840294
3855	0.04170600455
3856	0.04169134932
3857	0.04167735836
3858	0.04166745471
3859	0.04164923841
3860	0.04163467143
3861	0.04161694916
3862	0.04160133735
3863	0.04158515008
3864	0.04156927986
3865	0.0415452885
3866	0.04152649083
3867	0.04150677417
3868	0.04149611377
3869	0.04147698365
3870	0.04146298046
3871	0.04145360917
3872	0.04144226102
3873	0.04142295756
3874	0.04140566961
3875	0.04139301795
3876	0.04137990508
3877	0.04135657838
3878	0.04133942859
3879	0.04132504434
3880	0.0413070012
3881	0.04129602634
3882	0.04128360963
3883	0.04126906621
3884	0.041257808
3885	0.04124065529
3886	0.04122872042
3887	0.04120470481
3888	0.04119263724
3889	0.0411766771
3890	0.04115799792
3891	0.04113690501
3892	0.04112048767
3893	0.04110138742
3894	0.04107877968
3895	0.04106170106
3896	0.04103411202
3897	0.04101874528
3898	0.04100272059
3899	0.04098201747
3900	0.04096594236
3901	0.04095024616
3902	0.04093372017
3903	0.04091824718
3904	0.04090273006
3905	0.04089045149
3906	0.0408754551
3907	0.04085886132
3908	0.04084296095
3909	0.04082971262
3910	0.04081595441
3911	0.04080076113
3912	0.04078505021
3913	0.04077110651
3914	0.04075288209
3915	0.04073751528
3916	0.04071924894
3917	0.04069851564
3918	0.04067989524
3919	0.04066545334
3920	0.04065315029
3921	0.04062706266
3922	0.04061375428
3923	0.04060016847
3924	0.0405797804
3925	0.04056299862
3926	0.04054824809
3927	0.04053357741
3928	0.04051188585
3929	0.04048558997
3930	0.04047648663
3931	0.04046337159
3932	0.04044056716
3933	0.0404239635
3934	0.04040947798
3935	0.04039972067
3936	0.0403826146
3937	0.04035762376
3938	0.04034221031
3939	0.04033339665
3940	0.04032100174
3941	0.0403107303
3942	0.04029250815
3943	0.04027942127
3944	0.04026747722
3945	0.04024196686
3946	0.04022686777
3947	0.04021297171
3948	0.04019627271
3949	0.0401829689
3950	0.04016630682
3951	0.04015160773
3952	0.04013952932
3953	0.04012951612
3954	0.04011829977
3955	0.0401018715
3956	0.04009033858
3957	0.0400758559
3958	0.04005942975
3959	0.04004652452
3960	0.04002500321
3961	0.0400134831
3962	0.03999435316
3963	0.0399840172
3964	0.03996642548
3965	0.03994948571
3966	0.03993206471
3967	0.0399129651
3968	0.03990177937
3969	0.03987601875
3970	0.03985979488
3971	0.03984541793
3972	0.03983056413
3973	0.03981681314
3974	0.03980077265
3975	0.03977862607
3976	0.03977039613
3977	0.03976209433
3978	0.03974824749
3979	0.03973302128
3980	0.03972001011
3981	0.03970589234
3982	0.03969019315
3983	0.0396785932
3984	0.03966572622
3985	0.03965227557
3986	0.03963574567
3987	0.03962057387
3988	0.03960274547
3989	0.03958595318
3990	0.03956371577
3991	0.03954837307
